Date,0
2009-01-01,1890.2259090909092
2009-02-01,1325.849604978355
2009-03-01,1333.5124567099567
2009-04-01,1341.1753084415584
2009-05-01,1348.8381601731603
2009-06-01,1356.501011904762
2009-07-01,1364.1638636363637
2009-08-01,1371.826715367965
2009-09-01,1379.489567099567
2009-10-01,1387.152418831169
2009-11-01,1394.8152705627706
2009-12-01,1402.4781222943723
2010-01-01,1410.140974025974
2010-02-01,1492.2900388500386
2010-03-01,1503.4282595182594
2010-04-01,1514.5664801864802
2010-05-01,1525.704700854701
2010-06-01,1536.8429215229214
2010-07-01,1547.9811421911422
2010-08-01,1559.1193628593626
2010-09-01,1570.2575835275834
2010-10-01,1581.3958041958042
2010-11-01,1592.534024864025
2010-12-01,1603.6722455322456
2011-01-01,1614.8104662004662
2011-02-01,1727.7846885521885
2011-03-01,1740.941372053872
2011-04-01,1754.0980555555554
2011-05-01,1767.254739057239
2011-06-01,1780.4114225589226
2011-07-01,1793.568106060606
2011-08-01,1806.7247895622895
2011-09-01,1819.881473063973
2011-10-01,1833.0381565656564
2011-11-01,1846.1948400673402
2011-12-01,1859.3515235690236
2012-01-01,1872.508207070707
2012-02-01,1794.1770353535353
2012-03-01,1804.844222222222
2012-04-01,1815.511409090909
2012-05-01,1826.178595959596
2012-06-01,1836.845782828283
2012-07-01,1847.51296969697
2012-08-01,1858.1801565656563
2012-09-01,1868.8473434343432
2012-10-01,1879.5145303030301
2012-11-01,1890.181717171717
2012-12-01,1900.8489040404042
2013-01-01,1911.5160909090912
2013-02-01,2599.7867857142855
2013-03-01,2615.709155844156
2013-04-01,2631.631525974026
2013-05-01,2647.553896103896
2013-06-01,2663.476266233766
2013-07-01,2679.3986363636363
2013-08-01,2695.321006493506
2013-09-01,2711.2433766233767
2013-10-01,2727.1657467532464
2013-11-01,2743.088116883117
2013-12-01,2759.010487012987
2014-01-01,2774.932857142857
2014-02-01,
2014-03-01,
2014-04-01,
2014-05-01,
2014-06-01,
2014-07-01,
2014-08-01,
2014-09-01,
2014-10-01,
2014-11-01,
2014-12-01,
2015-01-01,
